pathway	pval	padj	log2err	ES	NES	size	Ontology_Source	GROUP
REACTOME_ACTIVATION_OF_C3_AND_C5	0.414163090128755	0.713562079912037	0.0934449219410994	0.669740274635941	1.09299644970124	6	REACTOME	Day0
REACTOME_ACTIVATION_OF_CASPASES_THROUGH_APOPTOSOME_MEDIATED_CLEAVAGE	0.343347639484979	0.681053145295509	0.104732821580651	0.714436121272635	1.16593875814588	6	REACTOME	Day0
REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP	0.505263157894737	0.769662731503108	0.0813027345384498	0.42646498327757	0.972754938253207	43	REACTOME	Day0
REACTOME_ACTIVATION_OF_IRF3_IRF7_MEDIATED_BY_TBK1_IKK_EPSILON	0.0287585263999937	0.341370294290002	0.352487857583619	-0.778488963447942	-1.49805276261132	17	REACTOME	Day0
REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING	0.176706827309237	0.568389969033127	0.147331213699377	-0.579610083906536	-1.24264492257066	28	REACTOME	Day0
REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES	0.0923694779116466	0.461452277131783	0.208955027549354	-0.642664019116394	-1.37782830638713	28	REACTOME	Day0
REACTOME_ACTIVATION_OF_NIMA_KINASES_NEK9_NEK6_NEK7	0.00786414617493222	0.229946160354315	0.380730400722792	0.924665603002473	1.55314239947238	7	REACTOME	Day0
REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS	0.343811394891945	0.681053145295509	0.0992333343771191	-0.415513580957121	-1.0641487168657	87	REACTOME	Day0
REACTOME_ACTIVATION_OF_NOXA_AND_TRANSLOCATION_TO_MITOCHONDRIA	0.628997867803838	0.821235671230032	0.070619624712259	0.567523238928096	0.895702370753225	5	REACTOME	Day0
REACTOME_ACTIVATION_OF_PPARGC1A_PGC_1ALPHA_BY_PHOSPHORYLATION	0.88671875	0.919968730456535	0.0500922874402106	-0.350942609755783	-0.617160409480986	9	REACTOME	Day0
REACTOME_ACTIVATION_OF_PUMA_AND_TRANSLOCATION_TO_MITOCHONDRIA	0.900390625	0.9282220165015	0.0493910105981501	-0.338748058118032	-0.595715323381499	9	REACTOME	Day0
REACTOME_ACTIVATION_OF_RAC1	0.205825242718447	0.586644869215292	0.132846300606183	0.686653191788427	1.2597104433512	12	REACTOME	Day0
REACTOME_ACTIVATION_OF_RAC1_DOWNSTREAM_OF_NMDARS	0.610878661087866	0.811894288881737	0.0711327399327894	0.530968292602199	0.891856867323881	7	REACTOME	Day0
REACTOME_ACTIVATION_OF_RAS_IN_B_CELLS	0.161350844277674	0.560552133242072	0.149207542435322	-0.816588683418271	-1.33062192365253	5	REACTOME	Day0
REACTOME_ACTIVATION_OF_SMO	0.600840336134454	0.806131771086346	0.0721797965581253	-0.462873172964259	-0.890710681917256	17	REACTOME	Day0
REACTOME_ACTIVATION_OF_THE_AP_1_FAMILY_OF_TRANSCRIPTION_FACTORS	0.771717171717172	0.862759933053626	0.0580983576873206	0.419063728695924	0.743727315497143	10	REACTOME	Day0
REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S	0.308429118773946	0.65829593384446	0.104343952581949	-0.458291946638687	-1.10080591855653	57	REACTOME	Day0
REACTOME_ACTIVATION_OF_THE_PHOTOTRANSDUCTION_CASCADE	0.689453125	0.843248186998187	0.0618406035753285	-0.461972339397886	-0.812414993864934	9	REACTOME	Day0
REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX	0.631578947368421	0.821403378745177	0.0678338263479455	0.410680492181156	0.894230424161412	33	REACTOME	Day0
REACTOME_ACTIVATION_OF_THE_TFAP2_AP_2_FAMILY_OF_TRANSCRIPTION_FACTORS	0.012479859828754	0.272906299370775	0.380730400722792	0.851078625812853	1.53988333694261	11	REACTOME	Day0
REACTOME_ACYL_CHAIN_REMODELING_OF_CL	0.46455223880597	0.736651989459481	0.0793434960134973	-0.627813412090402	-1.05422711808222	6	REACTOME	Day0
REACTOME_ACYL_CHAIN_REMODELING_OF_DAG_AND_TAG	0.0686695278969957	0.445233089958332	0.252961123069611	0.868471825567559	1.41732050163309	6	REACTOME	Day0
REACTOME_ACYL_CHAIN_REMODELLING_OF_PC	0.0303096135404934	0.348818291557617	0.352487857583619	-0.740572675326076	-1.55639721946766	24	REACTOME	Day0
REACTOME_ACYL_CHAIN_REMODELLING_OF_PE	0.0353582865928309	0.379187142426566	0.321775918075361	-0.718044348541867	-1.52961661751388	26	REACTOME	Day0
REACTOME_ACYL_CHAIN_REMODELLING_OF_PG	0.0302628487378196	0.348818291557617	0.352487857583619	-0.799286813189048	-1.52576096449411	16	REACTOME	Day0
REACTOME_ACYL_CHAIN_REMODELLING_OF_PI	0.0170849186168528	0.291945587353914	0.352487857583619	-0.820497694304307	-1.55031847845706	14	REACTOME	Day0
REACTOME_ACYL_CHAIN_REMODELLING_OF_PS	0.00384834393772165	0.199472494105239	0.431707695803346	-0.840913823506549	-1.6639367880809	19	REACTOME	Day0
REACTOME_ADENYLATE_CYCLASE_ACTIVATING_PATHWAY	0.136546184738956	0.543041732145975	0.169570644405628	-0.741417071677995	-1.34451235851454	11	REACTOME	Day0
REACTOME_ADENYLATE_CYCLASE_INHIBITORY_PATHWAY	0.0802469135802469	0.452151039342178	0.227987202850442	-0.754803755878174	-1.4261907357813	14	REACTOME	Day0
REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS	0.0607287449392713	0.445233089958332	0.261663521711573	0.644230317052226	1.40277018422665	33	REACTOME	Day0
REACTOME_ADORA2B_MEDIATED_ANTI_INFLAMMATORY_CYTOKINES_PRODUCTION	0.0208445520691372	0.303604889842119	0.352487857583619	-0.5500490699631	-1.43554884860849	94	REACTOME	Day0
REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_1	0.0918163672654691	0.461452277131783	0.208955027549354	-0.660225712116859	-1.38753899083205	24	REACTOME	Day0
REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_12	0.172839506172839	0.566599190283401	0.151148761385484	-0.651912912063528	-1.28995605338506	19	REACTOME	Day0
REACTOME_ADRENALINE_NORADRENALINE_INHIBITS_INSULIN_SECRETION	0.173913043478261	0.566949229787622	0.147331213699377	-0.585960197021061	-1.24824386736728	26	REACTOME	Day0
REACTOME_ADRENOCEPTORS	0.515400410677618	0.772804182221008	0.0789209638180035	0.570777877638982	0.989148230702635	8	REACTOME	Day0
REACTOME_ADVANCED_GLYCOSYLATION_ENDPRODUCT_RECEPTOR_SIGNALING	0.203285420944559	0.586644869215292	0.138022242496643	-0.700403127821017	-1.28355520031527	12	REACTOME	Day0
REACTOME_AFLATOXIN_ACTIVATION_AND_DETOXIFICATION	0.261410788381743	0.628994417927352	0.120433371642259	-0.627686050970288	-1.1981917613614	16	REACTOME	Day0
REACTOME_AGGREPHAGY	0.146341463414634	0.551262053318208	0.157402899305283	-0.554874353097148	-1.27439491777656	39	REACTOME	Day0
REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_CYTOSOL	0.341085271317829	0.680432107206345	0.0988903007520636	0.601260372970907	1.13105055628132	14	REACTOME	Day0
REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_NUCLEUS	0.5390625	0.781017428858435	0.0739901439101341	-0.553544306314806	-0.973451559469644	9	REACTOME	Day0
REACTOME_ALK_MUTANTS_BIND_TKIS	0.852427184466019	0.903428204614276	0.05163559644842	0.361842616089931	0.66382407857277	12	REACTOME	Day0
REACTOME_ALPHA_LINOLENIC_OMEGA3_AND_LINOLEIC_OMEGA6_ACID_METABOLISM	0.625	0.819456155143339	0.0697792517076235	-0.471823948903542	-0.87175214919008	13	REACTOME	Day0
REACTOME_ALPHA_OXIDATION_OF_PHYTANATE	0.123134328358209	0.52256188004079	0.172324344900946	-0.814734727343564	-1.36810623517745	6	REACTOME	Day0
REACTOME_ALPHA_PROTEIN_KINASE_1_SIGNALING_PATHWAY	0.34136546184739	0.680432107206345	0.100990587455923	-0.637917456264509	-1.15682243695664	11	REACTOME	Day0
REACTOME_ALTERNATIVE_COMPLEMENT_ACTIVATION	0.114446529080675	0.509926512092981	0.179782316298324	-0.847981061493742	-1.38177544482056	5	REACTOME	Day0
REACTOME_AMINE_LIGAND_BINDING_RECEPTORS	0.749506903353057	0.862570740619521	0.0583452776743612	0.394922040543348	0.813720960599771	23	REACTOME	Day0
REACTOME_AMINO_ACIDS_REGULATE_MTORC1	0.425925925925926	0.720172931196352	0.0894366833718621	0.424736327292467	1.02132179014585	55	REACTOME	Day0
REACTOME_AMINO_ACID_CONJUGATION	0.430970149253731	0.720172931196352	0.0833634065110386	-0.649225003345319	-1.09018155885638	6	REACTOME	Day0
REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE	0.132936507936508	0.539380406269647	0.170932335370056	-0.593152690727641	-1.29003064532651	30	REACTOME	Day0
REACTOME_AMPK_INHIBITS_CHREBP_TRANSCRIPTIONAL_ACTIVATION_ACTIVITY	0.308008213552361	0.65829593384446	0.108820126769161	0.677565950139306	1.17421012099659	8	REACTOME	Day0
REACTOME_AMYLOID_FIBER_FORMATION	0.130859375	0.539380406269647	0.170932335370056	-0.485914134450947	-1.24205802596918	86	REACTOME	Day0
REACTOME_ANCHORING_FIBRIL_FORMATION	0.428846153846154	0.720172931196352	0.0852884689790502	0.550043178633166	1.04195813410542	15	REACTOME	Day0
REACTOME_ANCHORING_OF_THE_BASAL_BODY_TO_THE_PLASMA_MEMBRANE	0.883299798792757	0.91874995794163	0.05163559644842	0.300353645319849	0.791746763062436	98	REACTOME	Day0
REACTOME_ANDROGEN_BIOSYNTHESIS	0.67378640776699	0.84088111081675	0.0626618230932491	-0.473247053189943	-0.824894306821421	8	REACTOME	Day0
REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_BCR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS	0.763419483101392	0.862759933053626	0.0578529757032509	-0.37281874761254	-0.804154886923126	29	REACTOME	Day0
REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC	0.356854838709677	0.689303774584825	0.0985499803531691	0.513780841616406	1.07797352979395	26	REACTOME	Day0
REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION	0.0199970849854609	0.301897739343609	0.352487857583619	-0.540104529420663	-1.4189282101852	98	REACTOME	Day0
REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION	0.00226995525196527	0.157529054046705	0.431707695803346	0.481954257196759	1.45568707270448	302	REACTOME	Day0
REACTOME_ANTIMICROBIAL_PEPTIDES	0.00429341941975615	0.204071462132969	0.407017918923954	-0.792576132437108	-1.67374902298274	25	REACTOME	Day0
REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES	0.0689655172413793	0.445233089958332	0.237793834423688	-0.531905671741816	-1.35048672736091	80	REACTOME	Day0
REACTOME_ANTI_INFLAMMATORY_RESPONSE_FAVOURING_LEISHMANIA_PARASITE_INFECTION	0.0233399164594986	0.312875604263106	0.352487857583619	-0.511497675528763	-1.38696057234859	124	REACTOME	Day0
REACTOME_APC_CDC20_MEDIATED_DEGRADATION_OF_NEK2A	0.569169960474308	0.795042359473631	0.0718276293603809	-0.439963177239103	-0.93723317837644	26	REACTOME	Day0
REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_CYCLIN_B	0.586826347305389	0.798350804951776	0.0707899094502623	-0.438483115889255	-0.921521850712442	24	REACTOME	Day0
REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1	0.707602339181287	0.847166557706338	0.0605092988656667	-0.346662602448623	-0.863269357722679	73	REACTOME	Day0
REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS	0.722448979591837	0.85405965435674	0.0617054053637522	0.336326186184315	0.870694031393795	86	REACTOME	Day0
REACTOME_APEX1_INDEPENDENT_RESOLUTION_OF_AP_SITES_VIA_THE_SINGLE_NUCLEOTIDE_REPLACEMENT_PATHWAY	0.708015267175573	0.847166557706338	0.059476028695732	-0.45482050419618	-0.780087691923162	7	REACTOME	Day0
REACTOME_APOBEC3G_MEDIATED_RESISTANCE_TO_HIV_1_INFECTION	0.0459782858042007	0.445233089958332	0.321775918075361	-0.90606010171135	-1.47641457684323	5	REACTOME	Day0
REACTOME_APOPTOSIS	0.205374280230326	0.586644869215292	0.132147260608774	-0.398657892487562	-1.12438947184074	174	REACTOME	Day0
REACTOME_APOPTOSIS_INDUCED_DNA_FRAGMENTATION	0.260536398467433	0.628994417927352	0.115240003147781	0.639242641481724	1.19573282034832	13	REACTOME	Day0
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS	0.151574803149606	0.551262053318208	0.158514105424824	-0.56551725309118	-1.26625617230464	36	REACTOME	Day0
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELL_ADHESION_PROTEINS	0.305719921104536	0.65829593384446	0.106729884364606	-0.67028860741437	-1.19188016019425	10	REACTOME	Day0
REACTOME_APOPTOTIC_EXECUTION_PHASE	0.191321499013807	0.583343001895038	0.139599673451922	-0.516575369368511	-1.2163972198274	50	REACTOME	Day0
REACTOME_APOPTOTIC_FACTOR_MEDIATED_RESPONSE	0.795876288659794	0.873385764901891	0.057609110864425	-0.378806255202562	-0.75895349489892	20	REACTOME	Day0
REACTOME_AQUAPORIN_MEDIATED_TRANSPORT	0.0711538461538462	0.445233089958332	0.234392647294686	-0.596512000238516	-1.3900828256704	45	REACTOME	Day0
REACTOME_ARACHIDONATE_PRODUCTION_FROM_DAG	0.0597014925373134	0.445233089958332	0.271288554688953	0.894992729596148	1.41253618304736	5	REACTOME	Day0
REACTOME_ARACHIDONIC_ACID_METABOLISM	0.00298761197549457	0.172064319329409	0.431707695803346	-0.695205880468614	-1.649907109598	53	REACTOME	Day0
REACTOME_ARMS_MEDIATED_ACTIVATION	0.0920502092050209	0.461452277131783	0.213927855492356	0.838834339300708	1.4089733350856	7	REACTOME	Day0
REACTOME_ARYL_HYDROCARBON_RECEPTOR_SIGNALLING	0.0484689133957367	0.445233089958332	0.321775918075361	0.850409580366666	1.47374515507118	8	REACTOME	Day0
REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION	0.0241628887231636	0.3191459128966	0.352487857583619	-0.438485723445031	-1.3076563269672	295	REACTOME	Day0
REACTOME_ASPARTATE_AND_ASPARAGINE_METABOLISM	0.850505050505051	0.903428204614276	0.0535669384770951	0.379288835850086	0.673137397413618	10	REACTOME	Day0
REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS	0.210820895522388	0.586644869215292	0.128142916898415	-0.529472247057985	-1.208519733138	38	REACTOME	Day0
REACTOME_ASSEMBLY_OF_ACTIVE_LPL_AND_LIPC_LIPASE_COMPLEXES	0.296511627906977	0.6558106841612	0.107554375265169	0.62261754151543	1.17122622467522	14	REACTOME	Day0
REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES	0.630476190476191	0.821403378745177	0.0649407684612899	-0.373274893203781	-0.902407735562536	59	REACTOME	Day0
REACTOME_ASSEMBLY_OF_THE_HIV_VIRION	0.254201680672269	0.627307693492112	0.123257226381337	-0.622886651676257	-1.19862594481049	17	REACTOME	Day0
REACTOME_ASSEMBLY_OF_THE_ORC_COMPLEX_AT_THE_ORIGIN_OF_REPLICATION	0.759753593429158	0.862759933053626	0.0596037042575973	0.341999436026408	0.818776080186338	53	REACTOME	Day0
REACTOME_ASSOCIATION_OF_TRIC_CCT_WITH_TARGET_PROTEINS_DURING_BIOSYNTHESIS	0.0381477463027131	0.400809091221073	0.321775918075361	0.637342048752531	1.42307896657358	39	REACTOME	Day0
REACTOME_ASYMMETRIC_LOCALIZATION_OF_PCP_PROTEINS	0.362934362934363	0.691621243091831	0.0949751525905595	-0.433855968356162	-1.05352183384569	63	REACTOME	Day0
REACTOME_ATF4_ACTIVATES_GENES_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	0.351778656126482	0.685483471524661	0.0982123351217438	-0.505300117045394	-1.08148319432767	27	REACTOME	Day0
REACTOME_ATF6_ATF6_ALPHA_ACTIVATES_CHAPERONES	0.605825242718447	0.807938137078106	0.0678338263479455	0.495171180423743	0.908424099219111	12	REACTOME	Day0
REACTOME_ATF6_ATF6_ALPHA_ACTIVATES_CHAPERONE_GENES	0.57979797979798	0.795836062888962	0.072003313661988	0.523100673417511	0.92836538439204	10	REACTOME	Day0
REACTOME_ATTACHMENT_AND_ENTRY	0.0195079515313068	0.300937111673705	0.352487857583619	-0.928937017017746	-1.5136922487855	5	REACTOME	Day0
REACTOME_ATTACHMENT_OF_GPI_ANCHOR_TO_UPAR	0.742677824267782	0.858871028261816	0.0615706755421678	0.455025787302898	0.764297753499912	7	REACTOME	Day0
REACTOME_ATTENUATION_PHASE	0.0691699604743083	0.445233089958332	0.241339976815091	-0.673635479247399	-1.43501446017392	26	REACTOME	Day0
REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA	0.414728682170543	0.713562079912037	0.0875697115548511	-0.431439096209427	-1.02618954751272	54	REACTOME	Day0
REACTOME_AURKA_ACTIVATION_BY_TPX2	0.423312883435583	0.720172931196352	0.0894366833718621	0.397238030287222	1.00797475120822	73	REACTOME	Day0
REACTOME_AUTOPHAGY	0.123552123552124	0.52256188004079	0.175204047558551	-0.431968065598995	-1.1919347950001	148	REACTOME	Day0
REACTOME_A_TETRASACCHARIDE_LINKER_SEQUENCE_IS_REQUIRED_FOR_GAG_SYNTHESIS	0.171370967741935	0.566599190283401	0.150169802128406	-0.599931889641408	-1.2669261324535	25	REACTOME	Day0
REACTOME_BASE_EXCISION_REPAIR	0.553971486761711	0.787501266079206	0.0747385227439092	0.368005093001828	0.942278051128668	77	REACTOME	Day0
REACTOME_BASE_EXCISION_REPAIR_AP_SITE_FORMATION	0.48870636550308	0.756836531630366	0.0817515582532145	0.417716505375964	0.981574307853577	49	REACTOME	Day0
REACTOME_BASIGIN_INTERACTIONS	0.229838709677419	0.60371485396687	0.127505315300183	-0.566344252062402	-1.19599632106832	25	REACTOME	Day0
REACTOME_BBSOME_MEDIATED_CARGO_TARGETING_TO_CILIUM	0.408080808080808	0.709301388008985	0.0908241419007155	-0.504144782465533	-1.04487558377757	23	REACTOME	Day0
REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING	0.377394636015326	0.697798643286363	0.0922597260527354	-0.376638423330549	-1.03927685025164	143	REACTOME	Day0
REACTOME_BETA_CATENIN_PHOSPHORYLATION_CASCADE	0.00440058668871661	0.204071462132969	0.407017918923954	0.828946293445285	1.61196961130492	17	REACTOME	Day0
REACTOME_BETA_OXIDATION_OF_BUTANOYL_COA_TO_ACETYL_COA	0.509594882729211	0.769662731503108	0.0815265143256594	0.636322336272286	1.00428561522664	5	REACTOME	Day0
REACTOME_BETA_OXIDATION_OF_DECANOYL_COA_TO_OCTANOYL_COA_COA	0.753218884120172	0.862759933053626	0.0621124188949471	0.464241565992074	0.757628595217602	6	REACTOME	Day0
REACTOME_BETA_OXIDATION_OF_HEXANOYL_COA_TO_BUTANOYL_COA	0.535181236673774	0.780827678971211	0.0789209638180035	0.617256892820874	0.974195282835766	5	REACTOME	Day0
REACTOME_BETA_OXIDATION_OF_LAUROYL_COA_TO_DECANOYL_COA_COA	0.712945590994371	0.848869695348739	0.0583452776743612	-0.497137633224741	-0.810080089614388	5	REACTOME	Day0
REACTOME_BETA_OXIDATION_OF_OCTANOYL_COA_TO_HEXANOYL_COA	0.727954971857411	0.855268518634592	0.0573667426768556	-0.489106330908217	-0.796993174310697	5	REACTOME	Day0
REACTOME_BETA_OXIDATION_OF_PRISTANOYL_COA	0.26171875	0.628994417927352	0.116234148779716	-0.694409650146208	-1.22117443741019	9	REACTOME	Day0
REACTOME_BETA_OXIDATION_OF_VERY_LONG_CHAIN_FATTY_ACIDS	0.528112449799197	0.778637776906565	0.0764767053228531	-0.532499485708103	-0.965653701251874	11	REACTOME	Day0
REACTOME_BH3_ONLY_PROTEINS_ASSOCIATE_WITH_AND_INACTIVATE_ANTI_APOPTOTIC_BCL_2_MEMBERS	0.202040816326531	0.586644869215292	0.138022242496643	0.722677874567569	1.28181267043277	9	REACTOME	Day0
REACTOME_BICARBONATE_TRANSPORTERS	0.347474747474747	0.682582662563131	0.10027910675413	0.64150341214206	1.13849893924096	10	REACTOME	Day0
REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM	0.000317224482416524	0.0638737028082661	0.49849310876659	-0.787616985426164	-1.81104587074874	40	REACTOME	Day0
REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS	0.342436974789916	0.680932859077135	0.103576326612592	0.476058752787229	1.08098721167067	41	REACTOME	Day0
REACTOME_BINDING_OF_TCF_LEF_CTNNB1_TO_TARGET_GENE_PROMOTERS	0.182751540041068	0.570729469337819	0.14641623786055	0.753262209819313	1.30539043520744	8	REACTOME	Day0
REACTOME_BIOLOGICAL_OXIDATIONS	0.0142156979093458	0.272906299370775	0.380730400722792	-0.484026032261356	-1.36862565852876	182	REACTOME	Day0
REACTOME_BIOSYNTHESIS_OF_EPA_DERIVED_SPMS	0.0487804878048781	0.445233089958332	0.282013350011725	-0.891165827508665	-1.45214452731472	5	REACTOME	Day0
REACTOME_BIOSYNTHESIS_OF_MARESINS	0.978640776699029	0.983066154888237	0.0453152441270267	-0.246939190893343	-0.430427894534084	8	REACTOME	Day0
REACTOME_BIOSYNTHESIS_OF_MARESIN_LIKE_SPMS	0.770386266094421	0.862759933053626	0.0610363728309177	0.454968840159032	0.74249577911202	6	REACTOME	Day0
