pathway	pval	padj	log2err	ES	NES	size	Ontology_Source	GROUP
REACTOME_ACTIVATION_OF_BAD_AND_TRANSLOCATION_TO_MITOCHONDRIA	0.747008547008547	0.829831383050267	0.0518457624865066	-0.402289680495878	-0.733649736271019	15	REACTOME	Day3
REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS	0.867579908675799	0.895570117955439	0.0396787203613389	-0.332492483211683	-0.643788349854056	30	REACTOME	Day3
REACTOME_ACTIVATION_OF_C3_AND_C5	0.744140625	0.829408442197566	0.0582216241124161	-0.464844973307831	-0.758836191886728	6	REACTOME	Day3
REACTOME_ACTIVATION_OF_CASPASES_THROUGH_APOPTOSOME_MEDIATED_CLEAVAGE	0.179591836734694	0.602006612700946	0.147331213699377	0.727032647422292	1.29870833344833	6	REACTOME	Day3
REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP	0.005158250112135	0.22252117844849	0.407017918923954	0.719054478839048	1.76256826726699	43	REACTOME	Day3
REACTOME_ACTIVATION_OF_IRF3_IRF7_MEDIATED_BY_TBK1_IKK_EPSILON	0.566265060240964	0.754210667713737	0.0824344091527096	0.413329526496127	0.908336289394007	17	REACTOME	Day3
REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING	0.763779527559055	0.840049296245901	0.0470699590082662	-0.389576368728705	-0.741497152631679	26	REACTOME	Day3
REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES	0.00442253922689144	0.211557289177307	0.407017918923954	-0.901219660107002	-1.73522863634449	28	REACTOME	Day3
REACTOME_ACTIVATION_OF_NIMA_KINASES_NEK9_NEK6_NEK7	0.505112474437628	0.731509532426516	0.0797705918628453	0.539284915738731	0.999844452671623	7	REACTOME	Day3
REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS	0.661518661518662	0.788860239513685	0.0444181153081573	-0.397202405024264	-0.863378702391795	88	REACTOME	Day3
REACTOME_ACTIVATION_OF_NOXA_AND_TRANSLOCATION_TO_MITOCHONDRIA	0.788135593220339	0.849982344632768	0.0593487680335629	0.412461713063792	0.702059467284593	5	REACTOME	Day3
REACTOME_ACTIVATION_OF_PPARGC1A_PGC_1ALPHA_BY_PHOSPHORYLATION	0.81021897810219	0.86006156732242	0.0511147954416412	-0.395582997873063	-0.683334427504174	9	REACTOME	Day3
REACTOME_ACTIVATION_OF_PUMA_AND_TRANSLOCATION_TO_MITOCHONDRIA	0.877737226277372	0.901538301857645	0.0474483193656297	-0.350176995597165	-0.604899599067968	9	REACTOME	Day3
REACTOME_ACTIVATION_OF_RAC1	0.476021314387211	0.718397677222509	0.0755015292281669	-0.547823942855723	-0.972755981554217	12	REACTOME	Day3
REACTOME_ACTIVATION_OF_RAC1_DOWNSTREAM_OF_NMDARS	0.354775828460039	0.666030760130139	0.096887770327544	-0.679528588321277	-1.12895332916488	7	REACTOME	Day3
REACTOME_ACTIVATION_OF_RAS_IN_B_CELLS	0.652830188679245	0.788860239513685	0.0628003977812234	-0.511516677744915	-0.833685093412601	5	REACTOME	Day3
REACTOME_ACTIVATION_OF_SMO	0.621805792163543	0.776181097725217	0.0602484086158019	-0.469648807141051	-0.861088178813516	17	REACTOME	Day3
REACTOME_ACTIVATION_OF_THE_AP_1_FAMILY_OF_TRANSCRIPTION_FACTORS	0.260550458715596	0.627019395698641	0.112378519110475	-0.714605096945679	-1.23233452884868	10	REACTOME	Day3
REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S	0.00111661631438826	0.0825764350592839	0.45505986738723	0.733038487817281	1.89347688152807	57	REACTOME	Day3
REACTOME_ACTIVATION_OF_THE_PHOTOTRANSDUCTION_CASCADE	0.990875912408759	0.991514363383249	0.0419081748591401	-0.240769283985954	-0.415907513006729	9	REACTOME	Day3
REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX	0.0322468008711057	0.463697053266918	0.321775918075361	0.700164255449733	1.69699029448947	33	REACTOME	Day3
REACTOME_ACTIVATION_OF_THE_TFAP2_AP_2_FAMILY_OF_TRANSCRIPTION_FACTORS	0.262385321100917	0.627019395698641	0.111918316325105	-0.711763934688578	-1.22743495233229	10	REACTOME	Day3
REACTOME_ACTIVATION_OF_TRKA_RECEPTORS	0.900423728813559	0.917128958505618	0.0531298054705469	0.349660395423781	0.595164067758631	5	REACTOME	Day3
REACTOME_ACYL_CHAIN_REMODELING_OF_CL	0.19140625	0.604174606199187	0.13880510939114	-0.80460305900574	-1.31347429000163	6	REACTOME	Day3
REACTOME_ACYL_CHAIN_REMODELING_OF_DAG_AND_TAG	0.375	0.68193793911007	0.0937465422491719	-0.682150949127332	-1.11357733922382	6	REACTOME	Day3
REACTOME_ACYL_CHAIN_REMODELLING_OF_PC	0.0252942985200458	0.422387587114313	0.352487857583619	-0.853185529701782	-1.6210366476378	24	REACTOME	Day3
REACTOME_ACYL_CHAIN_REMODELLING_OF_PE	0.0184947810394314	0.368235832746628	0.352487857583619	-0.840048056624059	-1.59889893756438	26	REACTOME	Day3
REACTOME_ACYL_CHAIN_REMODELLING_OF_PG	0.0115634908566857	0.320680380364873	0.380730400722792	-0.905990767985349	-1.67164051240676	16	REACTOME	Day3
REACTOME_ACYL_CHAIN_REMODELLING_OF_PI	0.00559684820089876	0.233733865574253	0.407017918923954	-0.91178220813147	-1.64468239926487	14	REACTOME	Day3
REACTOME_ACYL_CHAIN_REMODELLING_OF_PS	0.0544554455445545	0.528361994309044	0.248911114434702	-0.825097702088754	-1.53297136960212	19	REACTOME	Day3
REACTOME_ADENYLATE_CYCLASE_ACTIVATING_PATHWAY	0.0672727272727273	0.534989411896692	0.234392647294686	-0.869020613743865	-1.50865762303157	11	REACTOME	Day3
REACTOME_ADENYLATE_CYCLASE_INHIBITORY_PATHWAY	0.221070811744387	0.619207766317067	0.119348440591015	-0.71948086316677	-1.29780719749213	14	REACTOME	Day3
REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS	0.0480582405395138	0.527377440016945	0.321775918075361	0.673038955473987	1.63124662015067	33	REACTOME	Day3
REACTOME_ADORA2B_MEDIATED_ANTI_INFLAMMATORY_CYTOKINES_PRODUCTION	0.623243933588761	0.776181097725217	0.046788296531803	-0.409817315700145	-0.894161074913531	89	REACTOME	Day3
REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_1	0.286178861788618	0.630525918232462	0.0988903007520636	-0.63598785814865	-1.19315988789387	22	REACTOME	Day3
REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_12	0.660240963855422	0.788860239513685	0.0743625384422526	0.379804025139594	0.834660378165458	17	REACTOME	Day3
REACTOME_ADRENALINE_NORADRENALINE_INHIBITS_INSULIN_SECRETION	0.713836477987421	0.812663526949241	0.0500922874402106	-0.415067015745699	-0.788619614756728	24	REACTOME	Day3
REACTOME_ADRENOCEPTORS	0.953959484346225	0.95827883518091	0.0440640346597561	-0.28545118772427	-0.488177645767489	8	REACTOME	Day3
REACTOME_ADVANCED_GLYCOSYLATION_ENDPRODUCT_RECEPTOR_SIGNALING	0.184724689165187	0.602006612700946	0.134273452883202	-0.752229503177822	-1.33571334050015	12	REACTOME	Day3
REACTOME_AFLATOXIN_ACTIVATION_AND_DETOXIFICATION	0.259762308998302	0.627019395698641	0.107554375265169	-0.67835336740887	-1.25162751184519	16	REACTOME	Day3
REACTOME_AGGREPHAGY	0.00993482827541253	0.291109213428597	0.380730400722792	0.728230374443717	1.75498326032549	39	REACTOME	Day3
REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_CYTOSOL	0.0898100172711572	0.534989411896692	0.195789002148949	-0.824685447589822	-1.48757634058295	14	REACTOME	Day3
REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_NUCLEUS	0.357664233576642	0.666920426707268	0.0925528864684773	-0.656843686358202	-1.13463901833653	9	REACTOME	Day3
REACTOME_ALK_MUTANTS_BIND_TKIS	0.635535307517084	0.782081087618092	0.0734381410838857	0.421326248615431	0.858923159049588	12	REACTOME	Day3
REACTOME_ALPHA_LINOLENIC_OMEGA3_AND_LINOLEIC_OMEGA6_ACID_METABOLISM	0.220665499124343	0.619207766317067	0.120433371642259	-0.715629195290622	-1.28349760241701	13	REACTOME	Day3
REACTOME_ALPHA_OXIDATION_OF_PHYTANATE	0.52734375	0.740439885572716	0.0751181635276301	-0.600944646321324	-0.981012107550971	6	REACTOME	Day3
REACTOME_ALPHA_PROTEIN_KINASE_1_SIGNALING_PATHWAY	0.223451327433628	0.619218500797448	0.136490437780413	0.623240776491003	1.24321831268976	11	REACTOME	Day3
REACTOME_ALTERNATIVE_COMPLEMENT_ACTIVATION	0.0297858261455918	0.451783821144013	0.352487857583619	-0.941151987063938	-1.53391749748995	5	REACTOME	Day3
REACTOME_AMINE_LIGAND_BINDING_RECEPTORS	0.121951219512195	0.565344011649072	0.160801401070022	-0.744823084786271	-1.3973427589189	22	REACTOME	Day3
REACTOME_AMINO_ACIDS_REGULATE_MTORC1	0.701680672268908	0.805998582865099	0.0455878202571231	-0.399620905439421	-0.831243176051177	55	REACTOME	Day3
REACTOME_AMINO_ACID_CONJUGATION	0.896484375	0.915631087730175	0.0495901956956338	-0.349858253979792	-0.571126118157149	6	REACTOME	Day3
REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE	0.0837138508371385	0.534989411896692	0.190023305279108	-0.745183278632533	-1.44286062847395	30	REACTOME	Day3
REACTOME_AMPK_INHIBITS_CHREBP_TRANSCRIPTIONAL_ACTIVATION_ACTIVITY	0.604051565377532	0.769526808013178	0.0653834195468773	-0.524023172953445	-0.896182639629186	8	REACTOME	Day3
REACTOME_AMYLOID_FIBER_FORMATION	0.140235910878113	0.594446843592965	0.132147260608774	-0.599959755292535	-1.29050301631612	80	REACTOME	Day3
REACTOME_ANCHORING_FIBRIL_FORMATION	0.543589743589744	0.743419457335173	0.0668966276500666	-0.505112596854808	-0.921166367014221	15	REACTOME	Day3
REACTOME_ANCHORING_OF_THE_BASAL_BODY_TO_THE_PLASMA_MEMBRANE	0.0219447071396713	0.392319275755769	0.352487857583619	0.550765036281302	1.51940470718218	97	REACTOME	Day3
REACTOME_ANDROGEN_BIOSYNTHESIS	0.638686131386861	0.782173479002266	0.062249042949858	-0.493602194456772	-0.85265386727302	9	REACTOME	Day3
REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_BCR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS	0.504201680672269	0.731509532426516	0.09754492162472	0.395104083979387	0.931714960689129	29	REACTOME	Day3
REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC	0.288828337874659	0.630525918232462	0.132846300606183	0.49445211376806	1.14115446925524	26	REACTOME	Day3
REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION	0.495283018867925	0.730651611385556	0.133554954557592	0.355693748786308	0.979896566543039	99	REACTOME	Day3
REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION	0.101098901098901	0.548375706214689	0.143758989039275	-0.532095956781692	-1.24430651609687	299	REACTOME	Day3
REACTOME_ANTIMICROBIAL_PEPTIDES	0.0548138637375179	0.528361994309044	0.321775918075361	-0.806067971100542	-1.55453103629014	29	REACTOME	Day3
REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES	0.271966527196653	0.627019395698641	0.173747838999571	0.41795402536952	1.13335257140115	80	REACTOME	Day3
REACTOME_ANTI_INFLAMMATORY_RESPONSE_FAVOURING_LEISHMANIA_PARASITE_INFECTION	0.395781637717122	0.682440433261436	0.0667426134241917	-0.473436048649432	-1.04966226235656	119	REACTOME	Day3
REACTOME_APC_CDC20_MEDIATED_DEGRADATION_OF_NEK2A	0.700272479564033	0.805463341582501	0.0776798560117236	0.346668345218582	0.800081788468344	26	REACTOME	Day3
REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_CYCLIN_B	0.856918238993711	0.890759052983422	0.0417397034728504	-0.346467944767046	-0.658282654999368	24	REACTOME	Day3
REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1	0.106060606060606	0.550416445153287	0.271288554688953	0.504149479103795	1.34578999652946	72	REACTOME	Day3
REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS	0.0477255355067124	0.527377440016945	0.321775918075361	0.516402517979825	1.41739695795677	86	REACTOME	Day3
REACTOME_APEX1_INDEPENDENT_RESOLUTION_OF_AP_SITES_VIA_THE_SINGLE_NUCLEOTIDE_REPLACEMENT_PATHWAY	0.392638036809816	0.68221408324415	0.0937465422491719	0.590355586375549	1.09453044376873	7	REACTOME	Day3
REACTOME_APOBEC3G_MEDIATED_RESISTANCE_TO_HIV_1_INFECTION	0.677358490566038	0.796509509931743	0.0610363728309177	-0.491878232825279	-0.801677771853735	5	REACTOME	Day3
REACTOME_APOPTOSIS	0.26241134751773	0.627019395698641	0.234392647294686	0.362112917385036	1.07669336740589	173	REACTOME	Day3
REACTOME_APOPTOSIS_INDUCED_DNA_FRAGMENTATION	0.41740674955595	0.691817163351538	0.0824344091527096	-0.593361493578178	-1.05361576402317	12	REACTOME	Day3
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS	0.916544655929722	0.930322778208404	0.0353157046479879	-0.306992891931017	-0.607380349812224	36	REACTOME	Day3
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELL_ADHESION_PROTEINS	0.838532110091743	0.880828170363054	0.0497903187820785	-0.380627742074583	-0.656391496787596	10	REACTOME	Day3
REACTOME_APOPTOTIC_EXECUTION_PHASE	0.695714285714286	0.804280275460501	0.0468819856878333	-0.405732151921142	-0.827126601645498	49	REACTOME	Day3
REACTOME_APOPTOTIC_FACTOR_MEDIATED_RESPONSE	0.198051948051948	0.605846322171004	0.122679189568808	-0.689825628751578	-1.28439660197459	20	REACTOME	Day3
REACTOME_AQUAPORIN_MEDIATED_TRANSPORT	0.408369408369408	0.687151706488723	0.0727141077934447	-0.532133956707541	-1.07345837335659	43	REACTOME	Day3
REACTOME_ARACHIDONATE_PRODUCTION_FROM_DAG	0.713207547169811	0.812663526949241	0.0585937568945671	-0.466539022167547	-0.760379172759518	5	REACTOME	Day3
REACTOME_ARACHIDONIC_ACID_METABOLISM	0.02108767256935	0.392319275755769	0.352487857583619	-0.742055498744938	-1.5388279405693	53	REACTOME	Day3
REACTOME_ARMS_MEDIATED_ACTIVATION	0.313840155945419	0.644933554817276	0.104343952581949	-0.699831452513611	-1.16268404559897	7	REACTOME	Day3
REACTOME_ARYL_HYDROCARBON_RECEPTOR_SIGNALLING	0.0275420894103717	0.432049139942498	0.352487857583619	0.877310516778755	1.63398026962255	8	REACTOME	Day3
REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION	0.091515738803021	0.534989411896692	0.287805130535564	0.390708573596556	1.24389655504381	294	REACTOME	Day3
REACTOME_ASPARTATE_AND_ASPARAGINE_METABOLISM	0.123893805309735	0.570940889157323	0.188204146308491	0.692758189939427	1.38188915180992	11	REACTOME	Day3
REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS	0.0920634920634921	0.534989411896692	0.266350657088526	0.609693127208156	1.46931694932825	39	REACTOME	Day3
REACTOME_ASSEMBLY_OF_ACTIVE_LPL_AND_LIPC_LIPASE_COMPLEXES	0.709219858156028	0.811059233958993	0.0697792517076235	0.377514135785774	0.796878000026754	14	REACTOME	Day3
REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES	0.521379310344828	0.738755480629121	0.0585937568945671	-0.456529551046183	-0.957047599543242	60	REACTOME	Day3
REACTOME_ASSEMBLY_OF_THE_HIV_VIRION	0.260240963855422	0.627019395698641	0.131457611642763	0.529482550868627	1.16359510928719	17	REACTOME	Day3
REACTOME_ASSEMBLY_OF_THE_ORC_COMPLEX_AT_THE_ORIGIN_OF_REPLICATION	0.306188925081433	0.64378203438913	0.142056643575821	0.444202307999766	1.10923422828838	46	REACTOME	Day3
REACTOME_ASSOCIATION_OF_TRIC_CCT_WITH_TARGET_PROTEINS_DURING_BIOSYNTHESIS	0.444444444444444	0.705748693478755	0.11331290842208	0.403616731948122	0.972687535448276	39	REACTOME	Day3
REACTOME_ASYMMETRIC_LOCALIZATION_OF_PCP_PROTEINS	0.0615299623349704	0.533832578246978	0.321775918075361	0.56685589784452	1.4776045562417	62	REACTOME	Day3
REACTOME_ATF4_ACTIVATES_GENES_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	0.670788253477589	0.791862753656543	0.0521630305460055	-0.431495719865911	-0.824107681819857	27	REACTOME	Day3
REACTOME_ATF6_ATF6_ALPHA_ACTIVATES_CHAPERONES	0.65375854214123	0.788860239513685	0.072003313661988	0.411900540561993	0.83970774352743	12	REACTOME	Day3
REACTOME_ATF6_ATF6_ALPHA_ACTIVATES_CHAPERONE_GENES	0.867889908256881	0.895570117955439	0.0482149710025564	-0.364131519619807	-0.627943806428995	10	REACTOME	Day3
REACTOME_ATTACHMENT_AND_ENTRY	0.436440677966102	0.704890749797685	0.0897104652742981	0.627873507200164	1.06871626147487	5	REACTOME	Day3
REACTOME_ATTACHMENT_OF_GPI_ANCHOR_TO_UPAR	0.67280163599182	0.793364419662336	0.0652353056017703	0.450850602202132	0.835885559635889	7	REACTOME	Day3
REACTOME_ATTENUATION_PHASE	0.500787401574803	0.731509532426516	0.0668966276500666	-0.514762563159882	-0.979769322533636	26	REACTOME	Day3
REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA	0.0215066233237471	0.392319275755769	0.352487857583619	0.605239615192047	1.54012409571266	53	REACTOME	Day3
REACTOME_AURKA_ACTIVATION_BY_TPX2	0.0331518335131581	0.466482116109708	0.321775918075361	0.571881888776314	1.52659668810862	72	REACTOME	Day3
REACTOME_AUTOPHAGY	0.363636363636364	0.674548819323934	0.181383128498408	0.35752602710851	1.0350298546954	148	REACTOME	Day3
REACTOME_A_TETRASACCHARIDE_LINKER_SEQUENCE_IS_REQUIRED_FOR_GAG_SYNTHESIS	0.310236220472441	0.644172812941527	0.0922597260527354	-0.606948728333128	-1.15523114330849	26	REACTOME	Day3
REACTOME_BASE_EXCISION_REPAIR	0.87940379403794	0.902265180997017	0.0336033244336697	-0.329370988353656	-0.696103469511136	72	REACTOME	Day3
REACTOME_BASE_EXCISION_REPAIR_AP_SITE_FORMATION	0.563218390804598	0.753459796231092	0.0568864160475701	-0.459810825802548	-0.930936315824154	44	REACTOME	Day3
REACTOME_BASIGIN_INTERACTIONS	0.132605304212168	0.580101513919712	0.150169802128406	-0.727854444379633	-1.39242183540373	25	REACTOME	Day3
REACTOME_BBSOME_MEDIATED_CARGO_TARGETING_TO_CILIUM	0.266318537859008	0.627019395698641	0.135740943810425	0.503115159281801	1.15372008750215	23	REACTOME	Day3
REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING	0.323863636363636	0.654216926381037	0.186432558434075	0.362931552045682	1.05750826724255	141	REACTOME	Day3
REACTOME_BETA_CATENIN_PHOSPHORYLATION_CASCADE	0.514480408858603	0.733707296948404	0.0694481442003175	-0.521008644516035	-0.955255028929885	17	REACTOME	Day3
REACTOME_BETA_OXIDATION_OF_BUTANOYL_COA_TO_ACETYL_COA	0.0179247319296397	0.361520892035461	0.352487857583619	-0.955747990246106	-1.55770649754763	5	REACTOME	Day3
REACTOME_BETA_OXIDATION_OF_DECANOYL_COA_TO_OCTANOYL_COA_COA	0.393877551020408	0.68221408324415	0.0934449219410994	0.608313796101825	1.08663923023274	6	REACTOME	Day3
REACTOME_BETA_OXIDATION_OF_HEXANOYL_COA_TO_BUTANOYL_COA	0.0660377358490566	0.534989411896692	0.241339976815091	-0.923900367338094	-1.50580029461386	5	REACTOME	Day3
REACTOME_BETA_OXIDATION_OF_LAUROYL_COA_TO_DECANOYL_COA_COA	0.800847457627119	0.8540031302309	0.0585937568945671	0.406680089640812	0.692218448514083	5	REACTOME	Day3
REACTOME_BETA_OXIDATION_OF_OCTANOYL_COA_TO_HEXANOYL_COA	0.415254237288136	0.691263692912386	0.0925528864684773	0.636100210581559	1.08271910055186	5	REACTOME	Day3
REACTOME_BETA_OXIDATION_OF_PRISTANOYL_COA	0.441605839416058	0.705458339984788	0.0808589150280032	-0.602602991658595	-1.0409430449017	9	REACTOME	Day3
REACTOME_BETA_OXIDATION_OF_VERY_LONG_CHAIN_FATTY_ACIDS	0.926991150442478	0.938472787899067	0.05378728077603	0.293604348554364	0.58567140754694	11	REACTOME	Day3
REACTOME_BH3_ONLY_PROTEINS_ASSOCIATE_WITH_AND_INACTIVATE_ANTI_APOPTOTIC_BCL_2_MEMBERS	0.562043795620438	0.753459796231092	0.0684714904492087	-0.528801782929993	-0.913458024092342	9	REACTOME	Day3
REACTOME_BICARBONATE_TRANSPORTERS	0.809174311926605	0.859540154871422	0.0514264916187015	-0.404907692589325	-0.69826220482752	10	REACTOME	Day3
REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM	0.0123040391747814	0.335231102428693	0.380730400722792	-0.834439331059484	-1.67174586465048	39	REACTOME	Day3
REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS	0.274709302325581	0.627019395698641	0.0946646223153342	-0.605042714962969	-1.21743865967424	40	REACTOME	Day3
REACTOME_BINDING_OF_TCF_LEF_CTNNB1_TO_TARGET_GENE_PROMOTERS	0.220043572984749	0.619131372824914	0.136490437780413	0.672135152760718	1.25184362563354	8	REACTOME	Day3
REACTOME_BIOLOGICAL_OXIDATIONS	0.0398179749715586	0.494698521046644	0.241339976815091	-0.626907113359086	-1.44422545748285	191	REACTOME	Day3
REACTOME_BIOSYNTHESIS_OF_MARESINS	0.267893660531697	0.627019395698641	0.11776578836269	0.651254974724544	1.20743906374826	7	REACTOME	Day3
REACTOME_BIOSYNTHESIS_OF_MARESIN_LIKE_SPMS	0.185714285714286	0.602006612700946	0.144630528034484	0.719395508059308	1.28506600724801	6	REACTOME	Day3
REACTOME_BIOSYNTHESIS_OF_SPECIALIZED_PRORESOLVING_MEDIATORS_SPMS	0.32937181663837	0.657674200090652	0.0931454575337804	-0.627285140358776	-1.15740169823833	16	REACTOME	Day3
