pathway	pval	padj	log2err	ES	NES	size	Ontology_Source	GROUP
REACTOME_ACTIVATED_NTRK3_SIGNALS_THROUGH_PI3K	0.695488721804511	0.869131413128348	0.0596037042575973	0.476820659741484	0.800531100595776	6	REACTOME	Day_Day7_Day0
REACTOME_ACTIVATED_NTRK3_SIGNALS_THROUGH_RAS	0.759615384615385	0.901158252792045	0.0565299525056311	0.405031903114392	0.730803525081376	8	REACTOME	Day_Day7_Day0
REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3	0.102222222222222	0.737818291811032	0.208955027549354	-0.612933698836946	-1.43607810868247	53	REACTOME	Day_Day7_Day0
REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION	0.378585086042065	0.774396319792739	0.0919686140000427	0.526898715674702	1.0672049848518	23	REACTOME	Day_Day7_Day0
REACTOME_ACTIVATION_OF_AMPK_DOWNSTREAM_OF_NMDARS	0.216216216216216	0.74269174140008	0.128788713061714	0.619804000747723	1.2716805043345	27	REACTOME	Day_Day7_Day0
REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS	0.170454545454545	0.737818291811032	0.160801401070022	-0.480897187315135	-1.23218182712228	109	REACTOME	Day_Day7_Day0
REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS	0.860813704496788	0.933666112797133	0.0557104226766671	-0.302559343725223	-0.68357426366168	36	REACTOME	Day_Day7_Day0
REACTOME_ACTIVATION_OF_BAD_AND_TRANSLOCATION_TO_MITOCHONDRIA	0.404907975460123	0.785737799043062	0.0919686140000427	-0.526432637963953	-1.05562878525419	15	REACTOME	Day_Day7_Day0
REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS	0.299145299145299	0.744219678821755	0.11331290842208	-0.509595892161818	-1.11632892013248	30	REACTOME	Day_Day7_Day0
REACTOME_ACTIVATION_OF_C3_AND_C5	0.119148936170213	0.737818291811032	0.188204146308491	-0.824111063591381	-1.40420768476866	6	REACTOME	Day_Day7_Day0
REACTOME_ACTIVATION_OF_CASPASES_THROUGH_APOPTOSOME_MEDIATED_CLEAVAGE	0.640425531914894	0.858029404065963	0.0696133438850965	-0.507419201543196	-0.864594559744224	6	REACTOME	Day_Day7_Day0
REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP	0.263157894736842	0.74269174140008	0.12384217120105	-0.498626702362313	-1.1518781613331	43	REACTOME	Day_Day7_Day0
REACTOME_ACTIVATION_OF_IRF3_IRF7_MEDIATED_BY_TBK1_IKK_EPSILON	0.0810810810810811	0.737818291811032	0.227987202850442	-0.750986090992366	-1.51296182732019	17	REACTOME	Day_Day7_Day0
REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING	0.87396694214876	0.939484408926075	0.053347785067549	-0.312402340778518	-0.678686659548766	27	REACTOME	Day_Day7_Day0
REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES	0.0895238095238095	0.737818291811032	0.206587922696891	0.703911666066963	1.4541341593587	28	REACTOME	Day_Day7_Day0
REACTOME_ACTIVATION_OF_NIMA_KINASES_NEK9_NEK6_NEK7	0.280254777070064	0.74269174140008	0.117249716749792	-0.692710410434702	-1.22073920684713	7	REACTOME	Day_Day7_Day0
REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS	0.506912442396313	0.813658224208683	0.0860347242455604	-0.383766747131036	-0.955318809572572	92	REACTOME	Day_Day7_Day0
REACTOME_ACTIVATION_OF_NOXA_AND_TRANSLOCATION_TO_MITOCHONDRIA	0.243697478991597	0.74269174140008	0.126253987849115	-0.745084387108194	-1.23768801850096	5	REACTOME	Day_Day7_Day0
REACTOME_ACTIVATION_OF_PPARGC1A_PGC_1ALPHA_BY_PHOSPHORYLATION	0.796039603960396	0.910554434624457	0.0557104226766671	0.372361492752018	0.686889242978368	10	REACTOME	Day_Day7_Day0
REACTOME_ACTIVATION_OF_PUMA_AND_TRANSLOCATION_TO_MITOCHONDRIA	0.446464646464646	0.800241505059531	0.0857844408075645	-0.547960314633758	-1.03537863673162	9	REACTOME	Day_Day7_Day0
REACTOME_ACTIVATION_OF_RAC1	0.271255060728745	0.74269174140008	0.116234148779716	-0.604372038912126	-1.19762358256931	13	REACTOME	Day_Day7_Day0
REACTOME_ACTIVATION_OF_RAC1_DOWNSTREAM_OF_NMDARS	0.63653483992467	0.858029404065963	0.0639271933359996	0.4879714491811	0.852551603804283	7	REACTOME	Day_Day7_Day0
REACTOME_ACTIVATION_OF_RAS_IN_B_CELLS	0.832699619771863	0.924500314762354	0.0517405459873163	0.399705767680273	0.661962928756994	5	REACTOME	Day_Day7_Day0
REACTOME_ACTIVATION_OF_SMO	0.106261859582543	0.737818291811032	0.188204146308491	0.730552453206031	1.43611921785414	18	REACTOME	Day_Day7_Day0
REACTOME_ACTIVATION_OF_THE_AP_1_FAMILY_OF_TRANSCRIPTION_FACTORS	0.0541487651615858	0.737818291811032	0.321775918075361	-0.830455669060264	-1.59388204183554	10	REACTOME	Day_Day7_Day0
REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S	0.155913978494624	0.737818291811032	0.148261500475107	0.572538441505184	1.26143993297606	57	REACTOME	Day_Day7_Day0
REACTOME_ACTIVATION_OF_THE_PHOTOTRANSDUCTION_CASCADE	0.887128712871287	0.945182125574521	0.0507027937029348	0.318542852501545	0.587610864898625	10	REACTOME	Day_Day7_Day0
REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX	0.899441340782123	0.949006489127865	0.0472587336673259	0.301324206029468	0.634619160581591	33	REACTOME	Day_Day7_Day0
REACTOME_ACTIVATION_OF_THE_TFAP2_AP_2_FAMILY_OF_TRANSCRIPTION_FACTORS	0.209255533199195	0.74269174140008	0.134273452883202	-0.680125651068349	-1.3053557243534	10	REACTOME	Day_Day7_Day0
REACTOME_ACYL_CHAIN_REMODELING_OF_CL	0.178571428571429	0.737818291811032	0.141225119642531	0.785806056969259	1.31928467189631	6	REACTOME	Day_Day7_Day0
REACTOME_ACYL_CHAIN_REMODELING_OF_DAG_AND_TAG	0.628151260504202	0.858029404065963	0.0699458736501659	-0.525324517994041	-0.872636540230717	5	REACTOME	Day_Day7_Day0
REACTOME_ACYL_CHAIN_REMODELLING_OF_PC	0.346743295019157	0.765932930705658	0.0972150808846466	0.545085597574615	1.11411845855254	25	REACTOME	Day_Day7_Day0
REACTOME_ACYL_CHAIN_REMODELLING_OF_PE	0.429752066115702	0.795199911519106	0.0891647117820678	-0.459056014144254	-0.997288278983212	27	REACTOME	Day_Day7_Day0
REACTOME_ACYL_CHAIN_REMODELLING_OF_PG	0.222007722007722	0.74269174140008	0.126875729929857	0.656558527704215	1.27562009404787	16	REACTOME	Day_Day7_Day0
REACTOME_ACYL_CHAIN_REMODELLING_OF_PI	0.580896686159844	0.834505073959408	0.070113215764256	0.464057691928542	0.888105566230148	15	REACTOME	Day_Day7_Day0
REACTOME_ACYL_CHAIN_REMODELLING_OF_PS	0.278084714548803	0.74269174140008	0.108394255853397	0.582403091747209	1.17947349486971	20	REACTOME	Day_Day7_Day0
REACTOME_ADENYLATE_CYCLASE_ACTIVATING_PATHWAY	0.640873015873016	0.858029404065963	0.066132620475844	0.450115818965448	0.834749922369402	11	REACTOME	Day_Day7_Day0
REACTOME_ADENYLATE_CYCLASE_INHIBITORY_PATHWAY	0.805882352941176	0.914737921312316	0.0546808488785442	0.363518346995829	0.690592422896516	14	REACTOME	Day_Day7_Day0
REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS	0.29247311827957	0.74269174140008	0.115240003147781	-0.521689209795813	-1.15859565744331	33	REACTOME	Day_Day7_Day0
REACTOME_ADORA2B_MEDIATED_ANTI_INFLAMMATORY_CYTOKINES_PRODUCTION	0.0545774647887324	0.737818291811032	0.257206466468838	0.581039883080643	1.38006952741761	92	REACTOME	Day_Day7_Day0
REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_1	0.75894538606403	0.901158252792045	0.0555947097758869	0.36792124629642	0.743047828877462	22	REACTOME	Day_Day7_Day0
REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_12	0.761111111111111	0.901158252792045	0.0546808488785442	0.376821072611415	0.755905008631701	19	REACTOME	Day_Day7_Day0
REACTOME_ADRENALINE_NORADRENALINE_INHIBITS_INSULIN_SECRETION	0.810344827586207	0.91731722162988	0.053347785067549	0.343267669019562	0.701616127780093	25	REACTOME	Day_Day7_Day0
REACTOME_ADRENOCEPTORS	0.609341825902335	0.854456275357626	0.072003313661988	-0.503152596901985	-0.886688135204664	7	REACTOME	Day_Day7_Day0
REACTOME_ADVANCED_GLYCOSYLATION_ENDPRODUCT_RECEPTOR_SIGNALING	0.195652173913043	0.737818291811032	0.138022242496643	0.703806513057668	1.31278715680672	12	REACTOME	Day_Day7_Day0
REACTOME_AFLATOXIN_ACTIVATION_AND_DETOXIFICATION	0.291505791505791	0.74269174140008	0.108394255853397	0.61162374953497	1.18831682474954	16	REACTOME	Day_Day7_Day0
REACTOME_AGGREPHAGY	0.324324324324324	0.753222762138067	0.09754492162472	0.529926699754199	1.14917277096882	41	REACTOME	Day_Day7_Day0
REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_CYTOSOL	0.197154471544715	0.737818291811032	0.139599673451922	-0.639016454246069	-1.27861355168104	14	REACTOME	Day_Day7_Day0
REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_NUCLEUS	0.469428007889546	0.807826193540479	0.0817515582532145	0.55281460616005	1.00130428453805	9	REACTOME	Day_Day7_Day0
REACTOME_ALK_MUTANTS_BIND_TKIS	0.725296442687747	0.88324277331015	0.059989249649033	0.411609458508497	0.767761594593042	12	REACTOME	Day_Day7_Day0
REACTOME_ALPHA_LINOLENIC_OMEGA3_AND_LINOLEIC_OMEGA6_ACID_METABOLISM	0.505928853754941	0.813658224208683	0.0778840111977068	0.509963928487753	0.95121895483023	12	REACTOME	Day_Day7_Day0
REACTOME_ALPHA_OXIDATION_OF_PHYTANATE	0.144736842105263	0.737818291811032	0.158514105424824	0.822621718499058	1.38109424629603	6	REACTOME	Day_Day7_Day0
REACTOME_ALPHA_PROTEIN_KINASE_1_SIGNALING_PATHWAY	0.917670682730924	0.958769570259648	0.0497903187820785	-0.286714671111109	-0.552446800450788	11	REACTOME	Day_Day7_Day0
REACTOME_ALTERNATIVE_COMPLEMENT_ACTIVATION	0.608365019011407	0.854456275357626	0.0665892104103933	0.538333413398954	0.891547712832539	5	REACTOME	Day_Day7_Day0
REACTOME_AMINE_LIGAND_BINDING_RECEPTORS	0.294363256784969	0.74269174140008	0.112843355675562	-0.537083784600422	-1.13768588458314	23	REACTOME	Day_Day7_Day0
REACTOME_AMINO_ACIDS_REGULATE_MTORC1	0.483221476510067	0.807826193540479	0.0870515867946735	-0.413299271086563	-0.962780648954107	55	REACTOME	Day_Day7_Day0
REACTOME_AMINO_ACID_CONJUGATION	0.582978723404255	0.835240242206328	0.0743625384422526	-0.543358497933008	-0.925831738087428	6	REACTOME	Day_Day7_Day0
REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE	0.123595505617978	0.737818291811032	0.172324344900946	0.666894756367408	1.39269442915305	30	REACTOME	Day_Day7_Day0
REACTOME_AMPK_INHIBITS_CHREBP_TRANSCRIPTIONAL_ACTIVATION_ACTIVITY	0.767307692307692	0.901730769230769	0.0560595875032335	0.399084511049886	0.720072580056152	8	REACTOME	Day_Day7_Day0
REACTOME_AMYLOID_FIBER_FORMATION	0.81993006993007	0.919333356743687	0.0486034247259069	0.333153190363034	0.789851861782315	90	REACTOME	Day_Day7_Day0
REACTOME_ANCHORING_FIBRIL_FORMATION	0.204498977505112	0.74269174140008	0.137250779610133	-0.634405120546239	-1.27214055221083	15	REACTOME	Day_Day7_Day0
REACTOME_ANCHORING_OF_THE_BASAL_BODY_TO_THE_PLASMA_MEMBRANE	0.84526558891455	0.928351445290158	0.0601186142531851	-0.301944792132016	-0.757810502939033	98	REACTOME	Day_Day7_Day0
REACTOME_ANDROGEN_BIOSYNTHESIS	0.403960396039604	0.785737799043062	0.0902635484340068	0.574959077154606	1.06061774092544	10	REACTOME	Day_Day7_Day0
REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_BCR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS	0.599243856332703	0.849155165410712	0.0670512579829467	0.433039578516705	0.894865956459265	29	REACTOME	Day_Day7_Day0
REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC	0.278008298755187	0.74269174140008	0.116234148779716	-0.535707160074529	-1.15513670123524	26	REACTOME	Day_Day7_Day0
REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION	0.633410672853828	0.858029404065963	0.0745500777420554	-0.34933581061145	-0.872938393834592	96	REACTOME	Day_Day7_Day0
REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION	0.49746192893401	0.810684647302905	0.0925528864684773	-0.343694821133709	-0.979899146392783	299	REACTOME	Day_Day7_Day0
REACTOME_ANTIMICROBIAL_PEPTIDES	0.100952380952381	0.737818291811032	0.193813302725311	0.692093916530156	1.42972116250608	28	REACTOME	Day_Day7_Day0
REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES	0.00886571196136226	0.658532285022705	0.380730400722792	-0.677200283859439	-1.63304400674659	81	REACTOME	Day_Day7_Day0
REACTOME_ANTI_INFLAMMATORY_RESPONSE_FAVOURING_LEISHMANIA_PARASITE_INFECTION	0.0831918505942275	0.737818291811032	0.20207170902116	0.52503632660881	1.31308319043002	123	REACTOME	Day_Day7_Day0
REACTOME_APC_CDC20_MEDIATED_DEGRADATION_OF_NEK2A	0.844398340248963	0.928351445290158	0.0551351763385257	-0.319525405008301	-0.688987472653518	26	REACTOME	Day_Day7_Day0
REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_CYCLIN_B	0.823651452282158	0.921522705738735	0.0562940749700968	-0.333829381597054	-0.711672510492831	24	REACTOME	Day_Day7_Day0
REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1	0.255813953488372	0.74269174140008	0.130105630751129	-0.492791000341183	-1.18196382161379	72	REACTOME	Day_Day7_Day0
REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS	0.359628770301624	0.76894633102796	0.106729884364606	-0.436682271527934	-1.0695948393589	86	REACTOME	Day_Day7_Day0
REACTOME_APEX1_INDEPENDENT_RESOLUTION_OF_AP_SITES_VIA_THE_SINGLE_NUCLEOTIDE_REPLACEMENT_PATHWAY	0.887005649717514	0.945182125574521	0.0484087618816951	0.330099318947514	0.57672780703807	7	REACTOME	Day_Day7_Day0
REACTOME_APOBEC3G_MEDIATED_RESISTANCE_TO_HIV_1_INFECTION	0.0588235294117647	0.737818291811032	0.271288554688953	-0.880985513729129	-1.46343854962179	5	REACTOME	Day_Day7_Day0
REACTOME_APOPTOSIS	0.185365853658537	0.737818291811032	0.159646701919906	-0.439794495956909	-1.17789817684998	174	REACTOME	Day_Day7_Day0
REACTOME_APOPTOSIS_INDUCED_DNA_FRAGMENTATION	0.380566801619433	0.774396319792739	0.0949751525905595	-0.543367112249921	-1.0767362249161	13	REACTOME	Day_Day7_Day0
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS	0.28785046728972	0.74269174140008	0.107140237276725	0.56433380787836	1.18986651385341	36	REACTOME	Day_Day7_Day0
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELL_ADHESION_PROTEINS	0.0891089108910891	0.737818291811032	0.211400189384923	0.814283335144361	1.50209534158169	10	REACTOME	Day_Day7_Day0
REACTOME_APOPTOTIC_EXECUTION_PHASE	0.365454545454545	0.772674195610484	0.0911073131586733	0.512044996723941	1.11094088558169	50	REACTOME	Day_Day7_Day0
REACTOME_APOPTOTIC_FACTOR_MEDIATED_RESPONSE	0.161220043572985	0.737818291811032	0.161978948883402	-0.635679408333802	-1.30365626826734	20	REACTOME	Day_Day7_Day0
REACTOME_AQUAPORIN_MEDIATED_TRANSPORT	0.301552106430155	0.744219678821755	0.115240003147781	-0.478685687299498	-1.11446355714963	46	REACTOME	Day_Day7_Day0
REACTOME_ARACHIDONATE_PRODUCTION_FROM_DAG	0.233193277310924	0.74269174140008	0.129442887745046	-0.750859747520248	-1.24728168937664	5	REACTOME	Day_Day7_Day0
REACTOME_ARACHIDONIC_ACID_METABOLISM	0.0740072202166065	0.737818291811032	0.222056046145248	0.642982448188904	1.41054871036989	54	REACTOME	Day_Day7_Day0
REACTOME_ARMS_MEDIATED_ACTIVATION	0.796610169491525	0.910554434624457	0.053347785067549	0.396855067348772	0.693359057612579	7	REACTOME	Day_Day7_Day0
REACTOME_ARYL_HYDROCARBON_RECEPTOR_SIGNALLING	0.0396141941896033	0.737818291811032	0.321775918075361	-0.837694296510499	-1.543968858953	8	REACTOME	Day_Day7_Day0
REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION	0.561576354679803	0.829898688979086	0.0633597010643758	0.347003579337048	0.957444595184546	294	REACTOME	Day_Day7_Day0
REACTOME_ASPARTATE_AND_ASPARAGINE_METABOLISM	0.911468812877264	0.955483403438741	0.0501934252649434	-0.290625968219369	-0.55779438794138	10	REACTOME	Day_Day7_Day0
REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS	0.655855855855856	0.859547385494709	0.0603786357920401	0.379602469198418	0.827051826489955	42	REACTOME	Day_Day7_Day0
REACTOME_ASSEMBLY_OF_ACTIVE_LPL_AND_LIPC_LIPASE_COMPLEXES	0.0955165692007797	0.737818291811032	0.20207170902116	0.774720941263796	1.48264750736506	15	REACTOME	Day_Day7_Day0
REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES	0.0600706713780919	0.737818291811032	0.245041785430996	0.636725406228943	1.42237619151141	61	REACTOME	Day_Day7_Day0
REACTOME_ASSEMBLY_OF_THE_HIV_VIRION	0.143451143451143	0.737818291811032	0.16823816568964	-0.668848546214105	-1.3474847681178	17	REACTOME	Day_Day7_Day0
REACTOME_ASSEMBLY_OF_THE_ORC_COMPLEX_AT_THE_ORIGIN_OF_REPLICATION	0.129175946547884	0.737818291811032	0.184706471207739	-0.578603599773758	-1.35104433335322	56	REACTOME	Day_Day7_Day0
REACTOME_ASSOCIATION_OF_TRIC_CCT_WITH_TARGET_PROTEINS_DURING_BIOSYNTHESIS	0.844017094017094	0.928351445290158	0.0565299525056311	-0.311205549561065	-0.705505911880355	38	REACTOME	Day_Day7_Day0
REACTOME_ASYMMETRIC_LOCALIZATION_OF_PCP_PROTEINS	0.123543123543124	0.737818291811032	0.193813302725311	-0.568862547240884	-1.34267713342235	63	REACTOME	Day_Day7_Day0
REACTOME_ATF4_ACTIVATES_GENES_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	0.103305785123967	0.737818291811032	0.199915231309662	-0.658876545372944	-1.4313936333506	27	REACTOME	Day_Day7_Day0
REACTOME_ATF6_ATF6_ALPHA_ACTIVATES_CHAPERONES	0.542338709677419	0.829514235764236	0.0753093764172773	-0.472565734775048	-0.924988160550757	12	REACTOME	Day_Day7_Day0
REACTOME_ATF6_ATF6_ALPHA_ACTIVATES_CHAPERONE_GENES	0.561368209255533	0.829898688979086	0.0734381410838857	-0.477479562078576	-0.91641989776737	10	REACTOME	Day_Day7_Day0
REACTOME_ATTACHMENT_AND_ENTRY	0.756302521008403	0.900305285861489	0.0609039347452418	-0.443303284257497	-0.736387948776006	5	REACTOME	Day_Day7_Day0
REACTOME_ATTACHMENT_OF_GPI_ANCHOR_TO_UPAR	0.490445859872611	0.808019125791296	0.0833634065110386	-0.562735912449726	-0.991689717781469	7	REACTOME	Day_Day7_Day0
REACTOME_ATTENUATION_PHASE	0.740384615384615	0.889627221856485	0.0577308549299813	0.378812570692585	0.776474724904714	26	REACTOME	Day_Day7_Day0
REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA	0.248888888888889	0.74269174140008	0.128788713061714	-0.515455649982643	-1.20769110319987	53	REACTOME	Day_Day7_Day0
REACTOME_AURKA_ACTIVATION_BY_TPX2	0.725581395348837	0.88324277331015	0.0678338263479455	-0.341037129110452	-0.815018380229661	73	REACTOME	Day_Day7_Day0
REACTOME_AUTOPHAGY	0.739759036144578	0.889627221856485	0.0686325631836726	-0.318180358830403	-0.840737274985679	152	REACTOME	Day_Day7_Day0
REACTOME_A_TETRASACCHARIDE_LINKER_SEQUENCE_IS_REQUIRED_FOR_GAG_SYNTHESIS	0.0862068965517241	0.737818291811032	0.211400189384923	0.72505860461251	1.4819712326385	25	REACTOME	Day_Day7_Day0
REACTOME_BASE_EXCISION_REPAIR	0.281323877068558	0.74269174140008	0.124434168630393	-0.480277120964487	-1.15040203086274	80	REACTOME	Day_Day7_Day0
REACTOME_BASE_EXCISION_REPAIR_AP_SITE_FORMATION	0.181619256017505	0.737818291811032	0.152144922367565	-0.55172263716698	-1.29512256361833	52	REACTOME	Day_Day7_Day0
REACTOME_BASIGIN_INTERACTIONS	0.660919540229885	0.859547385494709	0.0629394692018967	0.405887552327829	0.829606975780064	25	REACTOME	Day_Day7_Day0
REACTOME_BBSOME_MEDIATED_CARGO_TARGETING_TO_CILIUM	0.943632567849687	0.972887667248721	0.0502948063662358	-0.264908546626662	-0.561146552631095	23	REACTOME	Day_Day7_Day0
REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING	0.505962521294719	0.813658224208683	0.0702812841717392	0.379999606420681	0.973085968432558	143	REACTOME	Day_Day7_Day0
REACTOME_BETA_CATENIN_PHOSPHORYLATION_CASCADE	0.543186180422265	0.829514235764236	0.0727141077934447	0.467310767122455	0.921875669365568	17	REACTOME	Day_Day7_Day0
REACTOME_BETA_OXIDATION_OF_BUTANOYL_COA_TO_ACETYL_COA	0.218631178707224	0.74269174140008	0.126875729929857	0.777853511259878	1.28822306329435	5	REACTOME	Day_Day7_Day0
REACTOME_BETA_OXIDATION_OF_DECANOYL_COA_TO_OCTANOYL_COA_COA	0.445488721804511	0.800241505059531	0.0819778796501272	0.622761642269048	1.04555046579728	6	REACTOME	Day_Day7_Day0
REACTOME_BETA_OXIDATION_OF_HEXANOYL_COA_TO_BUTANOYL_COA	0.35361216730038	0.765932930705658	0.0956031492204301	0.686087182710025	1.13624650323448	5	REACTOME	Day_Day7_Day0
REACTOME_BETA_OXIDATION_OF_LAUROYL_COA_TO_DECANOYL_COA_COA	0.363117870722433	0.77218126794444	0.0940503465727813	0.676752172312776	1.12078655413641	5	REACTOME	Day_Day7_Day0
REACTOME_BETA_OXIDATION_OF_OCTANOYL_COA_TO_HEXANOYL_COA	0.376425855513308	0.774396319792739	0.0919686140000427	0.669208492166256	1.10829327281006	5	REACTOME	Day_Day7_Day0
